FMPlog	('balanced', 'entropy', None, 1, 2)	90.04	100.0	-1	43
FMPlog	('balanced', 'entropy', None, 1, 2)	90.04	100.0	-1	43
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	('balanced', 'entropy', 4, 10, 0.1)	nan	nan	-1	4
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', None, 1, 0.3)	86.26	86.54	-1	11
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	('balanced', 'entropy', 10, 1, 2)	33.73	49.1	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	33.73	49.1	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	33.73	49.1	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	33.73	49.1	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	33.73	49.1	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	33.73	49.1	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	34.36	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	34.36	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	34.36	48.97	-1	10
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	(None, 'entropy', 4, 10, 2)	86.39	86.73	-1	4
FMPlog	('balanced', 'entropy', 10, 1, 2)	34.36	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	34.36	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	34.36	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	(None, 'entropy', 4, 10, 0.3)	83.81	83.61	-1	3
FMPlog	(None, 'entropy', 4, 10, 0.3)	83.81	83.61	-1	3
FMPlog	(None, 'entropy', 4, 10, 0.3)	83.81	83.61	-1	3
FMPlog	(None, 'entropy', None, 1, 2)	87.72	100.0	-1	34
FMPlog	(None, 'entropy', None, 1, 2)	87.72	100.0	-1	34
FMPlog	(None, 'entropy', None, 1, 2)	87.72	100.0	-1	34
FMPlog	(None, 'entropy', 4, 10, 0.3)	83.81	83.61	-1	3
FMPlog	(None, 'entropy', 4, 10, 0.3)	83.81	83.61	-1	3
FMPlog	(None, 'entropy', 4, 10, 0.3)	83.81	83.61	-1	3
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 10, 16, 0.1)	44.97	48.97	-1	10
FMPlog	('balanced', 'entropy', 8, 1, 0.1)	47.04	50.51	-1	8
FMPlog	('balanced', 'entropy', 8, 1, 0.1)	47.04	50.51	-1	8
FMPlog	('balanced', 'entropy', 8, 1, 0.1)	47.04	50.51	-1	8
FMPlog	('balanced', 'gini', 8, 1, 2)	44.77	50.64	-1	8
FMPlog	('balanced', 'entropy', 10, 1, 0.1)	48.34	50.1	-1	8
FMPlog	('balanced', 'gini', 10, 1, 2)	72.27	81.68	-1	10
FMPlog	('balanced', 'gini', 10, 1, 2)	72.27	81.68	-1	10
FMPlog	('balanced', 'gini', 10, 1, 2)	72.27	81.68	-1	10
FMPlog	('balanced', 'gini', 6, 1, 2)	65.44	67.55	-1	6
FMPlog	('balanced', 'gini', 6, 1, 2)	65.44	67.55	-1	6
FMPlog	('balanced', 'gini', 6, 1, 2)	65.44	67.55	-1	6
FMPlog	('balanced', 'gini', 4, 1, 2)	66.0	66.3	-1	4
FMPlog	('balanced', 'gini', 4, 1, 2)	66.0	66.3	-1	4
FMPlog	('balanced', 'gini', 4, 1, 2)	66.0	66.3	-1	4
FMPlog	('balanced', 'entropy', 10, 1, 2)	72.82	81.75	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	72.82	81.75	-1	10
FMPlog	('balanced', 'entropy', 10, 1, 2)	72.82	81.75	-1	10
FMPlog	('balanced', 'gini', 10, 1, 2)	72.62	84.56	-1	10
FMPlog	('balanced', 'gini', 10, 1, 2)	72.62	84.56	-1	10
FMPlog	('balanced', 'gini', 10, 1, 2)	72.62	84.56	-1	10
FMPlog	('balanced', 'entropy', 8, 1, 2)	71.97	77.55	-1	8
FMPlog	('balanced', 'entropy', 8, 1, 2)	71.97	77.55	-1	8
FMPlog	('balanced', 'entropy', 8, 1, 2)	71.97	77.55	-1	8
FMPlog	('balanced', 'entropy', None, 1, 2)	73.48	97.34	-1	33
FMPlog	('balanced', 'entropy', None, 1, 2)	73.48	97.34	-1	33
FMPlog	('balanced', 'entropy', None, 1, 2)	73.48	97.34	-1	33
